-1419,   -766,   314,   -1586,   -184,   2130,   -268,   -1277,   -145,   -1537,   -683,   -510,   -1572,   618,   184,   256,   908,   1107,   -72,   -806,   953,   735,   459,   329,   
-1959,   -342,   -100,   -1571,   -177,   1664,   -321,   -997,   760,   -1044,   -497,   -371,   -876,   382,   189,   399,   263,   145,   -107,   -1514,   576,   1373,   701,   628,   
-1861,   -608,   -89,   -1205,   -313,   1851,   -286,   -1861,   941,   -310,   280,   -272,   -501,   167,   203,   -6,   -390,   -468,   10,   -835,   -527,   1122,   947,   552,   
-1619,   -414,   360,   -1409,   -361,   1593,   -408,   -2672,   272,   -143,   340,   357,   -476,   -915,   -495,   -715,   -823,   -491,   189,   277,   -1664,   636,   487,   358,   
-2341,   -479,   389,   -1676,   -677,   1463,   -209,   -1693,   -692,   -304,   319,   -45,   -448,   -1452,   -1359,   -1234,   -1030,   -620,   261,   1500,   -1665,   172,   -5,   182,   
-2433,   -1780,   -1082,   -2409,   -1230,   1121,   -76,   -665,   -920,   -93,   215,   53,   -37,   -1217,   -1435,   -926,   -1018,   -143,   197,   1557,   -833,   -161,   175,   -47,   
-2126,   -2103,   -1407,   -2557,   -1424,   1156,   -60,   -614,   -961,   -76,   335,   153,   -573,   487,   -656,   -356,   -108,   129,   183,   232,   411,   -115,   192,   366,   
-1782,   -1428,   -895,   -2358,   -1515,   1531,   -187,   -876,   -844,   -499,   595,   187,   -1692,   1940,   516,   -128,   1015,   148,   282,   -455,   1345,   -104,   131,   273,   
-3526,   76,   -689,   -2236,   -697,   1452,   122,   -1239,   -113,   -274,   418,   438,   -2349,   1097,   820,   187,   1646,   -452,   -99,   -302,   1459,   225,   -121,   306,   
-4271,   41,   -667,   -2762,   -71,   1196,   257,   -1036,   674,   -150,   371,   321,   -2356,   -700,   886,   902,   1632,   -968,   -437,   -31,   947,   850,   -545,   389,   
-4406,   -1192,   -291,   -2074,   323,   645,   -431,   -988,   469,   88,   265,   546,   -384,   -1947,   1182,   1276,   329,   -1086,   -965,   45,   -14,   643,   -562,   351,   
-4877,   -1844,   235,   -1086,   424,   482,   -566,   -1049,   286,   595,   -147,   717,   2075,   -1400,   736,   1074,   -524,   -1182,   -941,   -185,   -957,   -417,   -919,   -93,   
-3800,   -1903,   633,   -1160,   -451,   179,   -914,   -1165,   60,   319,   -167,   767,   3994,   -832,   -798,   445,   -801,   -1542,   -698,   -91,   -901,   -1253,   -957,   -601,   
-1461,   -1704,   -25,   -1608,   -471,   -345,   -913,   -1225,   -557,   -892,   -792,   70,   4106,   -1219,   -1735,   145,   -664,   -1862,   -729,   52,   -452,   -1405,   -750,   -891,   
-122,   -2510,   -1359,   -1145,   -432,   -1255,   -1305,   -1037,   -461,   -1048,   -848,   -32,   1971,   -1784,   -1598,   512,   -159,   -1663,   -583,   157,   306,   -588,   -654,   -819,   
-557,   -3370,   -1372,   -876,   -582,   -1594,   -1465,   -1035,   -132,   -830,   -932,   -221,   -477,   -1944,   -566,   726,   -206,   -917,   -492,   161,   772,   404,   -264,   -331,   
-1295,   -3746,   -1091,   -758,   -635,   -1692,   -1513,   -1024,   307,   -594,   -1079,   -317,   -1394,   -1157,   519,   545,   -102,   -96,   29,   111,   582,   612,   -72,   -104,   
-1591,   -4002,   -1009,   -712,   -679,   -1503,   -1548,   -989,   218,   -512,   -1073,   -285,   -1080,   -548,   399,   345,   -152,   50,   239,   69,   80,   265,   27,   -1,   
-1696,   -3930,   -762,   -409,   -537,   -1445,   -1220,   -893,   237,   -289,   -886,   -157,   -595,   -151,   294,   213,   -243,   5,   211,   43,   -281,   -110,   113,   -35,   
-1977,   -4101,   -937,   -533,   -859,   -1642,   -1253,   -996,   23,   -584,   -988,   -303,   -253,   77,   303,   129,   -379,   -194,   185,   -86,   -246,   -281,   23,   -51,   
-1995,   -3924,   -685,   -527,   -910,   -1615,   -1344,   -956,   -17,   -723,   -952,   -361,   184,   320,   158,   156,   -337,   -261,   287,   -263,   -77,   -309,   -104,   25,   
-1821,   -3889,   -593,   -459,   -1061,   -1709,   -1208,   -1087,   -24,   -717,   -1005,   -260,   643,   461,   213,   146,   0,   -2,   330,   -182,   88,   -127,   96,   133,   
-1497,   -3555,   -696,   -211,   -942,   -1803,   -811,   -1242,   145,   -686,   -1034,   -141,   836,   246,   107,   -134,   252,   214,   227,   -47,   103,   -8,   243,   121,   
-1261,   -3593,   -612,   -471,   -843,   -1551,   -1024,   -1126,   75,   -793,   -802,   -213,   616,   261,   38,   -204,   412,   366,   -12,   120,   138,   35,   424,   3,   
-1021,   -3702,   -515,   -722,   -640,   -1373,   -1095,   -1008,   89,   -697,   -689,   -203,   109,   182,   -248,   -225,   184,   294,   -289,   -32,   95,   0,   281,   -111,   
-1134,   -3424,   -626,   -510,   -594,   -1375,   -1085,   -1023,   211,   -659,   -541,   -224,   -80,   420,   -652,   73,   10,   171,   -428,   -272,   217,   83,   38,   -23,   
-1396,   -3366,   -1061,   -529,   -790,   -1450,   -1215,   -1342,   220,   -754,   -742,   -303,   54,   627,   -828,   95,   -86,   236,   -774,   -184,   219,   27,   0,   -105,   
-1194,   -3131,   -1318,   -457,   -753,   -1255,   -1607,   -1367,   335,   -640,   -718,   -198,   459,   610,   -585,   -423,   150,   361,   -926,   77,   94,   25,   -34,   -163,   
-910,   -2908,   -1412,   -606,   -690,   -1078,   -1995,   -1113,   356,   -665,   -600,   -374,   851,   631,   -191,   -755,   420,   372,   -568,   308,   -114,   197,   -117,   -161,   
-688,   -2738,   -1329,   -1106,   -418,   -1019,   -2084,   -1021,   284,   -665,   -664,   -434,   886,   582,   -142,   -861,   353,   233,   98,   183,   -358,   236,   -191,   -248,   
-372,   -2616,   -1343,   -1338,   -327,   -1009,   -1829,   -1053,   74,   -445,   -945,   -427,   892,   784,   -398,   -531,   128,   114,   680,   -65,   -531,   294,   -159,   -214,   
-134,   -2404,   -1566,   -1383,   -405,   -939,   -1543,   -1122,   -62,   -395,   -833,   -544,   583,   1262,   -533,   -314,   -222,   260,   797,   -179,   -379,   74,   -46,   -29,   
151,   -1898,   -1891,   -1265,   -504,   -946,   -1245,   -1160,   -268,   -358,   -755,   -641,   75,   1796,   -480,   -481,   -199,   251,   599,   -111,   -122,   -204,   182,   109,   
-75,   -1204,   -1855,   -1614,   -663,   -660,   -1180,   -1236,   -114,   -597,   -828,   -371,   -213,   2036,   -380,   -832,   226,   99,   433,   79,   -65,   -297,   382,   135,   
-288,   -521,   -1919,   -1945,   -497,   -771,   -1112,   -1163,   -83,   -651,   -674,   -349,   -359,   1750,   -34,   -1007,   360,   25,   408,   106,   -5,   -86,   382,   92,   
-235,   -38,   -2123,   -2292,   -69,   -877,   -960,   -1002,   -253,   -695,   -300,   -487,   -269,   1450,   84,   -600,   235,   -262,   753,   175,   -204,   203,   323,   -37,   
-308,   144,   -1809,   -2437,   -261,   -799,   -743,   -1118,   -206,   -438,   -446,   -444,   -376,   1291,   487,   -374,   -89,   -129,   744,   243,   -55,   -40,   179,   262,   
-469,   639,   -1784,   -2268,   -428,   -1040,   -234,   -996,   -359,   -398,   -457,   -379,   -697,   1132,   973,   -78,   -506,   65,   477,   435,   273,   -336,   -204,   694,   
-735,   1077,   -1358,   -2519,   -451,   -884,   -358,   -801,   -113,   -860,   -327,   -9,   -802,   967,   1037,   -171,   -447,   309,   379,   312,   121,   -374,   -65,   827,   
-1068,   1194,   -888,   -2369,   -733,   -737,   -437,   -507,   110,   -988,   -666,   337,   -709,   763,   969,   -730,   -196,   788,   146,   -375,   -96,   448,   104,   460,   
-1212,   1317,   -701,   -2644,   -780,   -487,   -72,   -894,   -259,   -704,   -439,   439,   -522,   402,   793,   -892,   18,   875,   36,   -831,   -258,   921,   376,   -43,   
-1294,   1664,   -659,   -3301,   -558,   -56,   -157,   -1512,   -431,   197,   -244,   87,   -381,   158,   422,   -625,   474,   824,   -529,   -1118,   208,   563,   744,   -196,   
