231,   -1320,   -149,   -718,   -2169,   -932,   -804,   -1687,   129,   -375,   -1540,   -646,   1617,   3253,   1190,   -741,   -623,   -1169,   774,   -15,   -537,   64,   81,   -371,   
1010,   393,   648,   -1310,   -2187,   -1124,   -566,   -1311,   -116,   -367,   -1071,   -685,   1771,   2733,   1125,   -706,   -183,   -795,   208,   71,   -114,   233,   282,   -175,   
1088,   653,   574,   -1694,   -2575,   -1522,   -680,   -1863,   -74,   -454,   -1324,   -829,   1268,   1399,   136,   -966,   115,   -843,   -530,   -202,   54,   -15,   232,   -421,   
1664,   544,   585,   -1605,   -2196,   -1575,   -1013,   -1643,   141,   -253,   -1217,   -820,   778,   382,   -469,   -377,   131,   -596,   -765,   -195,   323,   -97,   50,   -349,   
1806,   704,   87,   -2020,   -1992,   -1972,   -1376,   -1825,   82,   -455,   -1118,   -1210,   488,   295,   -427,   64,   46,   -400,   -715,   164,   518,   -237,   -7,   -102,   
1819,   941,   188,   -1713,   -2282,   -1793,   -1366,   -1623,   291,   -512,   -1098,   -1018,   180,   425,   4,   296,   -384,   167,   -355,   51,   561,   -60,   -233,   289,   
1743,   898,   132,   -1544,   -2463,   -2013,   -1577,   -1627,   628,   -681,   -1395,   -884,   37,   533,   510,   272,   -402,   754,   -143,   150,   412,   185,   -316,   586,   
1966,   1085,   569,   -1399,   -2537,   -1303,   -1446,   -1665,   710,   -231,   -1429,   -549,   -459,   606,   790,   -66,   -73,   538,   -200,   -6,   163,   172,   -178,   497,   
1789,   1432,   662,   -1769,   -2468,   -1085,   -1551,   -1579,   491,   -317,   -1427,   -565,   -1293,   641,   1296,   -57,   60,   583,   174,   5,   -212,   -38,   360,   340,   
1107,   1583,   1109,   -1700,   -2390,   -1450,   -1680,   -1656,   605,   -435,   -1349,   -432,   -2288,   44,   1440,   565,   444,   387,   398,   -118,   -151,   -312,   615,   -356,   
233,   1611,   1806,   -1479,   -2446,   -1064,   -1199,   -1624,   362,   -637,   -894,   -432,   -2256,   -197,   1760,   818,   769,   612,   565,   -450,   16,   -42,   615,   -678,   
-689,   1062,   2158,   -696,   -1881,   -732,   -1025,   -1820,   547,   -539,   -773,   -1150,   -1441,   -307,   1387,   430,   704,   1299,   384,   -206,   -95,   27,   544,   -475,   
-698,   1397,   2778,   -1044,   -1569,   -525,   -1031,   -2172,   545,   -329,   -792,   -1224,   -894,   -491,   631,   35,   803,   1473,   -132,   268,   -167,   -80,   452,   -112,   
-589,   1229,   2704,   -1272,   -1772,   229,   -1187,   -1692,   370,   -548,   -584,   -749,   -798,   -635,   170,   -102,   942,   1235,   276,   508,   -531,   -253,   328,   437,   
-1159,   790,   2480,   -1138,   -1296,   665,   -1317,   -1286,   200,   -753,   -310,   -801,   -1662,   -701,   -552,   -77,   880,   171,   825,   467,   -587,   395,   297,   703,   
-1656,   412,   2562,   -803,   -604,   526,   -467,   -1501,   -77,   -707,   -521,   -705,   -1717,   -192,   -1431,   -268,   826,   -1382,   1119,   242,   -142,   1192,   -16,   780,   
-2658,   754,   2020,   -1394,   -832,   -417,   -153,   -1566,   -113,   344,   -378,   -191,   -644,   1047,   -2925,   -512,   -315,   -2105,   845,   553,   354,   1116,   -266,   517,   
-2415,   959,   787,   -1546,   -764,   -1304,   -90,   -1188,   313,   692,   -575,   117,   -20,   1763,   -3987,   -377,   -1260,   -2168,   -106,   1104,   493,   142,   -136,   -198,   
-1746,   2087,   -1021,   -1535,   -1689,   -1578,   -237,   -612,   536,   222,   -682,   -436,   292,   1871,   -3260,   218,   -1428,   -1474,   -421,   1046,   315,   -701,   -269,   -991,   
-2143,   2390,   -1899,   -1299,   -2066,   -2146,   -584,   -322,   338,   -432,   -573,   -880,   -251,   1501,   -1667,   223,   -1563,   -871,   -611,   284,   -94,   -614,   -389,   -1151,   
-2355,   2845,   -1527,   -1190,   -2324,   -2207,   -538,   -430,   348,   -146,   -783,   -1179,   -370,   485,   -328,   204,   -720,   -423,   -700,   -265,   -214,   -341,   -594,   -305,   
-2487,   2832,   -1461,   -1383,   -2792,   -2297,   -857,   -852,   266,   -46,   -1109,   -1239,   -57,   209,   510,   79,   -449,   -29,   -531,   -333,   -93,   -295,   -633,   236,   
-2130,   2594,   -1733,   -1187,   -2406,   -2138,   -1151,   -745,   250,   -483,   -1306,   -715,   131,   200,   780,   -39,   -275,   316,   -346,   -197,   -146,   -486,   -278,   500,   
-2342,   2830,   -1031,   -1182,   -2699,   -2225,   -1074,   -664,   247,   -706,   -1262,   -757,   191,   273,   989,   -21,   -184,   413,   -202,   131,   2,   -592,   -180,   494,   
-2231,   3147,   -572,   -1350,   -2784,   -1769,   -949,   -820,   138,   -546,   -1124,   -669,   169,   465,   1052,   133,   -200,   240,   -76,   115,   220,   -197,   87,   235,   
-2149,   2966,   -558,   -1334,   -2879,   -1861,   -1262,   -617,   326,   -903,   -1471,   -521,   356,   496,   294,   235,   295,   202,   -100,   -34,   95,   85,   567,   221,   
-1973,   3224,   -391,   -911,   -2616,   -1959,   -1172,   -595,   541,   -680,   -1071,   -480,   256,   287,   -97,   408,   461,   -264,   -256,   -40,   -109,   173,   793,   -169,   
-1937,   3536,   -680,   -1049,   -2340,   -1827,   -1113,   -828,   189,   -511,   -438,   -519,   516,   435,   -144,   415,   518,   59,   -100,   -118,   -203,   334,   1032,   -383,   
-1952,   3293,   -657,   -880,   -2362,   -2182,   -1408,   -775,   42,   -482,   -451,   -924,   620,   -72,   -340,   106,   288,   499,   -101,   -188,   -196,   5,   455,   -236,   
-1385,   3584,   -642,   -727,   -2228,   -1661,   -1294,   -704,   271,   -501,   -232,   -874,   670,   -690,   -233,   104,   42,   730,   108,   -140,   246,   -243,   -218,   -30,   
