-894,   -3942,   -2546,   -865,   -562,   196,   950,   -259,   209,   -822,   -806,   725,   -1585,   1091,   511,   -1252,   -376,   1256,   -273,   -1052,   -34,   258,   -557,   220,   
-1543,   -3449,   -2641,   -910,   -390,   215,   969,   -246,   80,   -883,   -1122,   534,   -1684,   2706,   1140,   -87,   798,   555,   -686,   -145,   -64,   257,   -521,   -382,   
-2492,   -2301,   -2684,   -922,   78,   163,   737,   90,   151,   -732,   -1294,   713,   -485,   3468,   1709,   996,   1445,   -389,   -1337,   -191,   -183,   519,   -180,   -590,   
-2386,   -893,   -1173,   -112,   819,   169,   192,   5,   43,   -666,   -1317,   271,   1614,   3040,   1192,   1201,   1643,   -633,   -1687,   -471,   -290,   551,   179,   -683,   
-1200,   -17,   -716,   230,   1002,   -365,   -668,   -671,   -47,   -152,   -979,   -29,   2973,   1417,   92,   788,   1340,   -687,   -1295,   -217,   -447,   236,   300,   -853,   
233,   -30,   -1837,   316,   1613,   -471,   -859,   -572,   -256,   -346,   -1011,   -120,   2758,   -616,   -1167,   -194,   533,   -477,   -698,   207,   -405,   218,   283,   -765,   
659,   -606,   -2213,   46,   1691,   -548,   -680,   52,   -371,   -538,   -996,   -371,   1777,   -2009,   -1074,   -954,   -78,   76,   -428,   415,   -101,   77,   103,   -438,   
822,   -1523,   -2176,   -311,   1274,   -456,   -849,   -46,   -403,   -146,   -884,   -706,   672,   -2536,   -82,   -1365,   -804,   430,   -602,   -171,   243,   170,   84,   -36,   
1172,   -2284,   -2158,   -888,   1054,   -258,   -1315,   -311,   -125,   -136,   -888,   -394,   -176,   -2240,   -48,   -1118,   -1145,   596,   -632,   -943,   244,   51,   94,   241,   
985,   -2995,   -1988,   -1265,   725,   29,   -1445,   -648,   -14,   -292,   -939,   -163,   -922,   -1343,   -346,   -357,   -977,   552,   -156,   -931,   78,   -128,   292,   259,   
313,   -3231,   -2379,   -1155,   247,   104,   -1331,   -1062,   -199,   -388,   -827,   -281,   -1504,   -481,   -445,   406,   -600,   522,   308,   -553,   -154,   89,   579,   -85,   
-132,   -3065,   -2585,   -713,   211,   192,   -1075,   -1067,   -248,   -213,   -476,   -374,   -1325,   114,   -683,   663,   -219,   241,   296,   -279,   -162,   178,   646,   -358,   
-526,   -2971,   -2527,   -555,   410,   444,   -1038,   -932,   -239,   -42,   -251,   -417,   -1061,   609,   -730,   731,   192,   -67,   273,   -162,   -23,   191,   331,   -146,   
-583,   -2954,   -2939,   -570,   315,   221,   -1147,   -1132,   -237,   -198,   -258,   -632,   -1004,   778,   -709,   629,   232,   -258,   290,   -243,   79,   146,   -55,   192,   
-1054,   -2372,   -3297,   -130,   484,   -11,   -885,   -1273,   -239,   -108,   -439,   -371,   -362,   494,   -447,   404,   84,   -288,   323,   -203,   258,   -12,   -63,   343,   
-1375,   -2197,   -3264,   18,   522,   32,   -716,   -1261,   -129,   40,   -465,   -109,   247,   0,   -8,   -39,   148,   -189,   176,   43,   291,   -222,   106,   227,   
-673,   -2608,   -3036,   -243,   433,   106,   -769,   -1172,   94,   -180,   -243,   -164,   760,   -484,   87,   -685,   160,   -241,   -81,   194,   198,   -392,   164,   -171,   
-403,   -2835,   -3082,   -573,   563,   -121,   -940,   -1118,   33,   -495,   -197,   -394,   798,   -346,   -39,   -889,   214,   -392,   -88,   131,   33,   -409,   -36,   -327,   
-399,   -2779,   -3257,   -863,   704,   -297,   -895,   -1053,   -22,   -429,   -327,   -486,   398,   155,   -174,   -701,   334,   -454,   129,   56,   -145,   -182,   -282,   -91,   
-314,   -2631,   -3212,   -1006,   708,   -355,   -785,   -1124,   -21,   -450,   -478,   -439,   297,   308,   -25,   -525,   232,   -316,   265,   98,   -205,   -33,   -291,   358,   
-120,   -2477,   -3232,   -1078,   862,   -459,   -652,   -1085,   -97,   -476,   -526,   -278,   327,   227,   305,   -601,   161,   37,   132,   215,   -233,   -62,   -212,   715,   
-97,   -2524,   -3133,   -1254,   832,   -515,   -663,   -955,   -238,   -522,   -534,   40,   195,   82,   476,   -697,   -2,   413,   121,   301,   -256,   18,   -79,   813,   
-17,   -2492,   -2839,   -1641,   884,   -161,   -757,   -814,   -263,   -486,   -618,   347,   37,   306,   479,   -645,   -236,   687,   360,   150,   -165,   24,   144,   744,   
-73,   -2500,   -2694,   -1771,   693,   116,   -550,   -807,   -323,   -418,   -551,   468,   -27,   424,   151,   -741,   -449,   464,   568,   -291,   -123,   -253,   275,   395,   
-76,   -2029,   -2733,   -1788,   577,   256,   -168,   -933,   -303,   -491,   -301,   624,   -146,   638,   -311,   -740,   -439,   67,   497,   -553,   -58,   -310,   243,   -16,   
-109,   -2119,   -2959,   -2292,   311,   -27,   -105,   -1332,   -403,   -900,   -280,   494,   -46,   974,   -360,   -641,   -109,   5,   341,   -472,   153,   -8,   33,   -258,   
-218,   -1725,   -3174,   -2491,   416,   12,   -233,   -1381,   -310,   -711,   -388,   310,   156,   1051,   -225,   -469,   18,   -61,   182,   -253,   177,   372,   -333,   -390,   
-72,   -1191,   -3014,   -2381,   610,   246,   -5,   -1291,   -90,   -321,   -457,   238,   489,   1439,   -73,   -128,   75,   -184,   251,   294,   -145,   662,   -327,   -344,   
140,   -916,   -3043,   -2447,   455,   28,   56,   -1333,   -193,   -222,   -713,   167,   655,   1421,   290,   -138,   -372,   -401,   452,   417,   -384,   389,   -81,   -327,   
