1086,   595,   -1248,   -2550,   -82,   -1806,   -1726,   -95,   -524,   383,   -1066,   -1206,   1309,   -230,   -22,   13,   419,   161,   -172,   125,   -290,   139,   -302,   764,   
1219,   525,   -1237,   -2666,   -123,   -1839,   -1748,   -180,   -559,   93,   -1121,   -1051,   612,   396,   -118,   -5,   323,   57,   226,   23,   -186,   -9,   -158,   864,   
1581,   1123,   -1398,   -2569,   -33,   -1813,   -1183,   -162,   -547,   100,   -1003,   -706,   188,   825,   42,   -151,   419,   201,   396,   -18,   143,   -55,   -217,   547,   
1289,   1304,   -1433,   -2681,   119,   -1691,   -1350,   -257,   -631,   340,   -1123,   -514,   -407,   866,   509,   -95,   595,   21,   345,   282,   708,   -347,   -316,   43,   
1333,   1443,   -1087,   -2770,   426,   -1578,   -1331,   -84,   -273,   176,   -1391,   -653,   -1627,   576,   669,   416,   89,   21,   106,   592,   1042,   -734,   -408,   -453,   
732,   1664,   -628,   -2709,   540,   -1924,   -1156,   205,   366,   -466,   -1401,   -1013,   -2694,   763,   363,   618,   -428,   -405,   531,   678,   786,   -688,   135,   -426,   
-581,   1807,   -796,   -1930,   -110,   -1665,   -1121,   495,   518,   -598,   -1476,   -1137,   -3497,   1025,   2,   340,   -1098,   -362,   793,   -8,   73,   16,   912,   16,   
-1796,   2267,   -1034,   -2174,   -255,   -2256,   -658,   471,   153,   -305,   -878,   -911,   -3619,   455,   -757,   56,   -1392,   -517,   432,   -866,   -682,   382,   1080,   228,   
-2649,   2680,   -881,   -2527,   -824,   -1955,   -390,   -229,   -56,   120,   -284,   -679,   -2761,   -124,   -843,   40,   -857,   -699,   67,   -1213,   -550,   132,   1040,   229,   
-3663,   1911,   -1721,   -2326,   -1192,   -2555,   -873,   -732,   -371,   -251,   -376,   -900,   -1554,   -516,   -367,   601,   -453,   -267,   -58,   -863,   -81,   -280,   625,   163,   
-3790,   1798,   -1718,   -1793,   -927,   -2564,   -912,   -724,   -46,   -427,   -167,   -798,   -596,   -273,   117,   683,   -74,   -163,   191,   -87,   1,   -523,   259,   302,   
-3557,   1934,   -1166,   -1639,   -883,   -2353,   -484,   -577,   26,   -452,   2,   -607,   255,   951,   555,   174,   214,   314,   503,   307,   103,   -91,   140,   408,   
-3597,   2258,   -983,   -1846,   -1090,   -2301,   -298,   -437,   -252,   -564,   -84,   -372,   528,   1386,   70,   -141,   204,   131,   401,   285,   -88,   77,   -45,   170,   
-3377,   3108,   -1255,   -2038,   -789,   -2215,   -425,   -414,   -113,   -320,   -207,   -501,   383,   1096,   -206,   -69,   -226,   -3,   153,   91,   85,   140,   -228,   -13,   
-3087,   3291,   -1568,   -1806,   -668,   -2436,   -340,   -378,   -109,   -377,   -131,   -595,   355,   242,   228,   217,   -476,   103,   58,   76,   495,   272,   -146,   25,   
-3237,   3062,   -1183,   -1763,   -1433,   -2291,   -233,   -470,   83,   -335,   -317,   -516,   388,   -808,   707,   275,   -623,   146,   32,   44,   468,   263,   69,   263,   
-3134,   2645,   -677,   -1658,   -1482,   -2108,   -306,   -294,   393,   -148,   -248,   -326,   715,   -551,   732,   -78,   -184,   259,   -194,   -92,   266,   472,   168,   319,   
-2771,   2219,   -639,   -1699,   -1317,   -2159,   -393,   -390,   338,   -39,   -45,   -241,   1018,   359,   346,   33,   625,   -170,   -375,   -34,   156,   257,   175,   244,   
-2247,   2885,   -741,   -1955,   -1002,   -2113,   -551,   -556,   163,   183,   -14,   -253,   769,   936,   100,   239,   507,   -93,   6,   -130,   -114,   -182,   121,   -1,   
-2153,   3481,   -631,   -1565,   -735,   -2544,   -673,   -390,   433,   -115,   -171,   -186,   182,   770,   57,   643,   126,   159,   486,   -173,   -129,   -264,   -62,   -362,   
-2289,   3418,   -531,   -1366,   -1012,   -2055,   -157,   -490,   174,   -383,   -3,   -355,   47,   -36,   -201,   892,   -3,   308,   588,   -71,   -51,   -276,   -87,   -406,   
-2476,   3108,   -658,   -1029,   -1122,   -1949,   139,   -683,   138,   -153,   -144,   -734,   547,   -313,   -374,   486,   101,   499,   287,   92,   -221,   115,   -148,   -156,   
-2015,   3017,   -1030,   -884,   -813,   -1948,   -74,   -516,   234,   -213,   -159,   -589,   554,   143,   -17,   422,   -111,   107,   -177,   573,   121,   115,   -321,   164,   
-1469,   3211,   -943,   -1077,   -683,   -1848,   -284,   -239,   71,   -27,   -315,   -304,   84,   678,   372,   186,   -395,   221,   -340,   688,   309,   -193,   -81,   259,   
-1961,   3581,   -415,   -708,   -1398,   -1945,   -211,   148,   389,   -273,   -400,   -324,   -545,   594,   330,   332,   -371,   20,   -418,   478,   336,   -169,   -128,   -106,   
-2376,   3843,   -407,   -838,   -1423,   -1618,   -303,   17,   525,   -413,   -146,   -478,   -769,   -79,   -67,   457,   -124,   -50,   -489,   90,   248,   -101,   16,   -85,   
-2379,   3592,   -802,   -505,   -1000,   -2033,   -692,   73,   511,   -274,   -436,   -661,   -376,   -677,   -220,   156,   335,   159,   -382,   -161,   -238,   306,   81,   271,   
-2414,   3086,   -850,   -492,   -1069,   -1880,   -777,   -66,   383,   -179,   -273,   -263,   -781,   -771,   -78,   501,   732,   -74,   -544,   -371,   -341,   565,   89,   522,   
-2507,   2943,   -524,   -646,   -1072,   -1575,   -548,   -53,   102,   70,   -215,   -24,   -1651,   -906,   -234,   325,   1001,   83,   -247,   -700,   -348,   278,   174,   641,   
-3484,   3010,   -664,   -16,   -288,   -1958,   -1191,   -477,   218,   263,   -122,   -13,   -1950,   -803,   -199,   519,   1254,   -118,   65,   -514,   -49,   -49,   -92,   487,   
-4321,   2271,   -1247,   -255,   111,   -1869,   -856,   -772,   71,   -77,   -250,   176,   -1367,   -759,   244,   262,   1151,   491,   459,   -380,   65,   -499,   -310,   534,   
-4432,   2217,   -788,   92,   221,   -1910,   -525,   -478,   324,   -179,   -394,   368,   -237,   -814,   742,   -316,   780,   1256,   1048,   209,   196,   -537,   -440,   512,   
-4084,   2200,   -95,   -307,   400,   -862,   -192,   -623,   147,   -458,   -545,   587,   245,   -600,   1142,   -522,   747,   1279,   672,   741,   314,   -408,   -1,   226,   
-3959,   1824,   -127,   -464,   738,   -577,   50,   -237,   474,   -353,   -635,   550,   327,   -789,   877,   -935,   828,   909,   273,   771,   182,   -404,   495,   -141,   
